review_id,image_file,caption,object_correct,non_informative,hallucination,reviewer_notes,open_image
4dc7d3863812f16e,data/images/5d4bdefccf0b3a0f3f336ec5.jpg,the main household object in this image is a roof,,,,,Open image
2f83ecc594d5dd39,data/images/5d4befc5cf0b3a0f3f353ce2.jpg,"the main household object in this image is a knife, a knife, and a knife in the fore",,,,,Open image
5c67a454e13434da,data/images/5d4bef5fcf0b3a0f3f353214.jpg,a pair of black and green sandals,,,,,Open image
6a2a1a0b51c4cc7a,data/images/5d4bf271cf0b3a0f3f3583da.jpg,a room with a ceiling and a light,,,,,Open image
f33a176f3bc9e219,data/images/5d4be417cf0b3a0f3f33f7d4.JPG,the main household object in this image is a ceiling light,,,,,Open image
4fef6fde916bf494,data/images/5ec4f919f0611d7ddd741478.jpg,a white light switch on a tiled wall,,,,,Open image
a5147058350df1fa,data/images/5d4be1cbcf0b3a0f3f33ba21.JPG,the main household object in this image is a can of coke,,,,,Open image
c74dd23ed5177383,data/images/5ec4fa7bf0611d7ddd74200b.jpg,the main household object in this image is a stove,,,,,Open image
448cd788f8b087f4,data/images/5d4bf2c2cf0b3a0f3f358d9c.jpg,the main household object in this image is a pair of shoes,,,,,Open image
99b4d550649af9f4,data/images/5d4bebdccf0b3a0f3f34d03d.jpg,the main household object in this image is a window,,,,,Open image
759cfee4cb57f877,data/images/5d4bf2fbcf0b3a0f3f359462.jpg,the main household object in this image is a red wall,,,,,Open image
879e18092dd02990,data/images/5d4beebecf0b3a0f3f351f34.jpg,the main household object in this image is a pair of flip flops,,,,,Open image
a1b78dfae0ab559c,data/images/5ec4f845f0611d7ddd740d5c.JPG,a stainless refrigerator sitting on a wooden floor,,,,,Open image
78ccb4cf816a2332,data/images/5ec4f9e2f0611d7ddd741b33.JPG,the main household object in this image is a light bulb,,,,,Open image
19d1f8e7a899d4a0,data/images/5d4be118cf0b3a0f3f33a717.jpeg,a black light on a table,,,,,Open image
443aad2bc20222b4,data/images/5d4be03ccf0b3a0f3f338dde.JPG,a chandel with three lights on a ceiling,,,,,Open image
5e9e9bf5e2b6b671,data/images/5d4bf0b4cf0b3a0f3f3555cc.jpg,the main household object in this image is a red gas stove,,,,,Open image
ca312b6315969d38,data/images/5d4be7b6cf0b3a0f3f345f1c.jpg,a pile of trash on the ground,,,,,Open image
623c031f7bdd86e4,data/images/5d4bed75cf0b3a0f3f34fa6a.jpg,the main household object in this image is a gas can,,,,,Open image
6eaa3cc7b69fa736,data/images/5d4bf150cf0b3a0f3f356534.jpg,a table with a stove and a pot on it,,,,,Open image
6b7324a197eb9ca6,data/images/5d4bf168cf0b3a0f3f356784.jpg,the main household object in this image is a plug,,,,,Open image
92ed1674c2b60f3d,data/images/5d4beecccf0b3a0f3f3520d2.jpg,a white light switch on a wooden wall,,,,,Open image
c8436cc5dc545604,data/images/5d4bef5dcf0b3a0f3f3531c6.jpg,the main household object in this image is a cross,,,,,Open image
5367dea563641165,data/images/5d4be672cf0b3a0f3f343b19.jpg,the main household object in this image is a light fixture,,,,,Open image
0f11808bef9ee6f2,data/images/5d4bef59cf0b3a0f3f353156.jpg,a frying pan on a stove in a kitchen,,,,,Open image
e8695be994a2acef,data/images/5d4be176cf0b3a0f3f33b207.jpg,the main household object in this image is a stove,,,,,Open image
5905ec0e858c673c,data/images/5d4be6b3cf0b3a0f3f344270.JPG,a shelf with a bunch of shoes on it,,,,,Open image
a93d1991d712cf9a,data/images/5d4be106cf0b3a0f3f33a4fb.JPG,a stove with blue flames on it,,,,,Open image
961e65bd5932d636,data/images/5d4becb3cf0b3a0f3f34e59a.jpg,the main household object in this image is a pair of flip flops,,,,,Open image
4eca8ea6a77bd67f,data/images/5d4becffcf0b3a0f3f34ed6c.jpg,the main household object in this image is a basket of ice,,,,,Open image
8b7717f5bc78fd79,data/images/5d4bf2a9cf0b3a0f3f358a8e.jpg,the main household object in this image is a ceiling light,,,,,Open image
e7181ff646185adb,data/images/5d4becefcf0b3a0f3f34eb88.jpg,the main household object in this image is a plane flying through the clouds,,,,,Open image
bf17a59d8f35f7c9,data/images/5d4be672cf0b3a0f3f343b13.jpg,the main household object in this image is a microwave,,,,,Open image
8cb9cb8173b2d9be,data/images/5d4beab2cf0b3a0f3f34aea4.jpg,a green electrical panel,,,,,Open image
137407f2c9c84d61,data/images/5d4bdf26cf0b3a0f3f337341.JPG,the main household object in this image is a pair of sandals,,,,,Open image
108a77c12bec78b4,data/images/5d4be02fcf0b3a0f3f338c7c.JPG,a white wall with a light on it,,,,,Open image
ac671ab227049c0a,data/images/5d4be7afcf0b3a0f3f345e48.jpg,the main household object in this image is a bucket,,,,,Open image
9168d256c859acc3,data/images/5f8dfa6069531c2f81fdef7f.jpg,the main household object in this image is a white refrigerator,,,,,Open image
d8fba9ba22e239f2,data/images/5d4be22ecf0b3a0f3f33c475.JPG,a stove with a blue kettle on top of it,,,,,Open image
20f616349854144c,data/images/5d4bed05cf0b3a0f3f34edce.jpg,the main household object in this image is a stove,,,,,Open image
d027dd10f7204092,data/images/5ec4fb67f0611d7ddd7427d0.jpg,the main household object in this image is a rack of shoes,,,,,Open image
bf054a8d00e9d4ed,data/images/5d4be752cf0b3a0f3f3453ca.jpg,a view of a river from a hut,,,,,Open image
6b45f9af5defd004,data/images/5d4bebdccf0b3a0f3f34d03d.jpg,a roof with a window,,,,,Open image
bb21becb90ed84b1,data/images/5d4beab0cf0b3a0f3f34ae70.jpg,the main household object in this image is a ceiling,,,,,Open image
007d55b2a282e84a,data/images/5d4bf18bcf0b3a0f3f356b06.jpg,the main household object in this image is a paper bag,,,,,Open image
f729f54c92bc96ed,data/images/5d4be136cf0b3a0f3f33aa95.jpg,the main household object in this image is a ceiling fan,,,,,Open image
7a1001ee9f1befcb,data/images/5ec4f86df0611d7ddd740eb5.jpg,a white toilet with a white toilet seat,,,,,Open image
b9982276a7623326,data/images/5d4be672cf0b3a0f3f343b09.jpg,the main household object in this image is a pair of shoes,,,,,Open image
0277976e8f1e482f,data/images/5d4bf40ecf0b3a0f3f35afd2.jpg,a dirty toilet with a plastic bag on the floor,,,,,Open image
b9c03b8d4ab74dc3,data/images/5d4bec7acf0b3a0f3f34dfca.jpg,a white electrical outlet on a metal surface,,,,,Open image
2e44064f45d268c7,data/images/5ec4fa8ff0611d7ddd7420b5.jpg,a bird cage hanging from the ceiling of a room,,,,,Open image
305790fc839e75bd,data/images/5d4be664cf0b3a0f3f343977.JPG,the main household object in this image is a white plastic pipe,,,,,Open image
eb773f46566cdf9f,data/images/5d4beebecf0b3a0f3f351f34.jpg,a pair of flip flops sitting on the ground,,,,,Open image
ea0c77ef5e254dbe,data/images/5d4be657cf0b3a0f3f3437e9.JPG,the main household object in this image is a light,,,,,Open image
d13185a7d8047560,data/images/5d4bdf17cf0b3a0f3f337195.JPG,a broken light switch on a wall,,,,,Open image
fc3ec03294b2b4d6,data/images/5d4be7b3cf0b3a0f3f345ec4.jpg,the main household object in this image is a pot,,,,,Open image
23c382736a2dba0d,data/images/5ec4fa30f0611d7ddd741dbe.JPG,a stove with two burners on a table,,,,,Open image
94aa437818737630,data/images/5d4bdf17cf0b3a0f3f337195.JPG,the main household object in this image is a broken light switch,,,,,Open image
ae0ec422b7c68350,data/images/5d4be76ecf0b3a0f3f3456e8.jpg,a kitchen with a stove and a pan on the stove,,,,,Open image
d2cf023f8a192ae4,data/images/5ec4f5c4f4a4fb7dc03879d4.jpg,the main household object in this image is a yellow trash can,,,,,Open image
071ff5987080ff1c,data/images/5d4bdf26cf0b3a0f3f337341.JPG,a person standing on a step with their feet up,,,,,Open image
27e7e98384cc28ae,data/images/5d4beecccf0b3a0f3f3520d2.jpg,the main household object in this image is a light switch,,,,,Open image
029a99ec4d6caf30,data/images/5d4bf3a8cf0b3a0f3f35a67c.jpg,a close up of a table with a bunch of bamboo sticks,,,,,Open image
82b316bbc747e9c9,data/images/5d4bf18bcf0b3a0f3f356b06.jpg,a toilet with a paper bag on the floor,,,,,Open image
54a4d7224fbbb457,data/images/5ec4fa89f0611d7ddd742087.jpg,a room with a ladder and a television,,,,,Open image
20de7f3f02adc3dc,data/images/5d4be0dccf0b3a0f3f33a033.JPG,a man standing on a kitchen floor next to a pair of shoes,,,,,Open image
f0a0211a0afc228a,data/images/5ec4f919f0611d7ddd741478.jpg,the main household object in this image is a light switch,,,,,Open image
5fdf63051012168d,data/images/5d4bf3e7cf0b3a0f3f35abe2.jpg,the main household object in this image is a pile of garbage,,,,,Open image
da724e7fe06249cf,data/images/5d4be8dccf0b3a0f3f3478b6.jpg,the main household object in this image is a blue bag,,,,,Open image
48079badec5f8ff6,data/images/5d4bee51cf0b3a0f3f3512b8.jpg,a pile of dirt with a blue cloth on it,,,,,Open image
48279322de491c97,data/images/5d4be61ccf0b3a0f3f343139.jpg,the main household object in this image is a toilet,,,,,Open image
81798f51fc8f22d0,data/images/5ec4fa5ff0611d7ddd741f24.jpg,a white light switch on a wall,,,,,Open image
36cab193b34a4cbe,data/images/5d4bf151cf0b3a0f3f356556.jpg,the main household object in this image is a light switch,,,,,Open image
01d5d57d52f3a069,data/images/5d4be0fecf0b3a0f3f33a415.jpeg,a stove with three pots on top of it,,,,,Open image
9a820e9a11c9f967,data/images/5fa325b3a4fd6154365dfcd4.jpeg,the main household object in this image is a plug and socket,,,,,Open image
17d085dd7ce04c93,data/images/5d4be15bcf0b3a0f3f33aee7.JPG,the main household object in this image is a stove,,,,,Open image
31683c8e4b32719d,data/images/5f8c634fe894f07b8477dfbe.jpg,the main household object in this image is a white electrical outlet with a white light switch,,,,,Open image
abd7393a993f829b,data/images/5d4be02ecf0b3a0f3f338c56.JPG,the main household object in this image is a black and gold double - socket socket,,,,,Open image
cf04993091e04ea4,data/images/5d4beeb5cf0b3a0f3f351e3c.jpg,a green trash can sitting next to a blue trash can,,,,,Open image
21a4b7ce4581cc54,data/images/5d4be78acf0b3a0f3f345a14.jpg,the main household object in this image is a pair of red shoes,,,,,Open image
5405d3de3dc16583,data/images/5d4beee9cf0b3a0f3f352444.jpg,the main household object in this image is a pair of flip flops,,,,,Open image
127f836645d538a5,data/images/5d4bdfc3cf0b3a0f3f33824f.jpg,the main household object in this image is a pair of shoes,,,,,Open image
723c6a68e5036855,data/images/5d4bef89cf0b3a0f3f3536f2.jpg,a white light switch on a wall,,,,,Open image
c1ab7fe7d88ee134,data/images/5d4be134cf0b3a0f3f33aa59.jpg,a metal basket with a piece of fruit inside,,,,,Open image
e4ec767f2ee46b1c,data/images/5ec4f91cf0611d7ddd74148c.jpg,a lamp on a table next to a cell,,,,,Open image
a123ff76a347e861,data/images/5d4be417cf0b3a0f3f33f7d4.JPG,a ceiling with a light on it,,,,,Open image
e0f5dd6f1533cc9c,data/images/5d4bf151cf0b3a0f3f356556.jpg,a white light switch on a brick wall,,,,,Open image
b4b92de8b445f2bd,data/images/5d4bed75cf0b3a0f3f34fa6a.jpg,a large metal jug sitting on top of a table,,,,,Open image
ab9bf1e6eea14794,data/images/5d4be3ffcf0b3a0f3f33f500.jpg,a room with a ceiling that has been stripped off,,,,,Open image
e16e400feead5927,data/images/5d4be118cf0b3a0f3f33a717.jpeg,the main household object in this image is a lantern,,,,,Open image
b19648a259d77a93,data/images/5d4be09bcf0b3a0f3f3398ab.JPG,a light that is on the ceiling in a room,,,,,Open image
33b48d5b09e49b57,data/images/5ec4fad3f0611d7ddd7422fa.jpg,the main household object in this image is a pair of sandals,,,,,Open image
d90e7e20ebe0c04b,data/images/5d4be672cf0b3a0f3f343b13.jpg,a woman is standing in front of a microwave,,,,,Open image
438b3fe512309e94,data/images/5ec4f9e1f0611d7ddd741b27.JPG,the main household object in this image is a basket,,,,,Open image
8dff067f2d506f5c,data/images/5d4be7afcf0b3a0f3f345e48.jpg,a bucket is sitting on the ground,,,,,Open image
00ba8d5f3aa6ce8b,data/images/5d4bee44cf0b3a0f3f351150.jpg,the main household object in this image is a pair of blue rubber shoes,,,,,Open image
b9926bd974311691,data/images/5d4be977cf0b3a0f3f348ac0.jpg,two white switches on a wall,,,,,Open image
538cc7503a70e8c1,data/images/5d4beee9cf0b3a0f3f352444.jpg,a pair of flip flops on a rock,,,,,Open image
e3a39412fdee3a9c,data/images/5ec4f5caf4a4fb7dc0387a0c.jpg,a black oven with a blue handle,,,,,Open image
af66a9999c02ffaa,data/images/5d4be176cf0b3a0f3f33b207.jpg,a stove with a pot on top of it,,,,,Open image
9751631e30467ee3,data/images/5d4beee5cf0b3a0f3f3523d2.jpg,a dirt road with trash and trash on it,,,,,Open image
b545b93f9296e3e5,data/images/5d4bf150cf0b3a0f3f356534.jpg,"the main household object in this image is a stove, a pot, a pan, a bowl, a bowl, a bowl, a bowl",,,,,Open image
18e415caafe24b23,data/images/5d4bf24dcf0b3a0f3f3580a2.jpg,the main household object in this image is a pair of shoes,,,,,Open image
2d1099ce901cad75,data/images/5d4be0becf0b3a0f3f339caf.jpg,the main household object in this image is a trash bin,,,,,Open image
86d80761f86d7a65,data/images/5d4be61ccf0b3a0f3f343139.jpg,a white wall with a black and white cat,,,,,Open image
5e87f4fa749561f3,data/images/5ec4f5c4f4a4fb7dc03879d4.jpg,a trash can be found in a kitchen,,,,,Open image
be644282a8b11dd0,data/images/5d4be3ffcf0b3a0f3f33f500.jpg,the main household object in this image is a ceiling,,,,,Open image
d2a34adf540b39f6,data/images/5d4be7b6cf0b3a0f3f345f1c.jpg,the main household object in this image is a pile of garbage,,,,,Open image
f558a32af72dcdb0,data/images/5ec4fb75f0611d7ddd74284a.jpg,a pair of blue crocs with colorful animals on them,,,,,Open image
2c470810caa71c80,data/images/5d4bdfa0cf0b3a0f3f337f53.jpg,the main household object in this image is a lamp,,,,,Open image
ad12e54719001872,data/images/5ec4f845f0611d7ddd740d5c.JPG,the main household object in this image is a refrigerator,,,,,Open image
3188e2596a0cb58b,data/images/5d4bf2a9cf0b3a0f3f358a8e.jpg,a ceiling with a bunch of lights on it,,,,,Open image
422e77c374e41b0b,data/images/5d4beab0cf0b3a0f3f34ae70.jpg,a room with a ceiling and a ceiling fan,,,,,Open image
